ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-18959,1,4/7/2020,4/7/2020,24.55214176,91.00071684,14.03865387,75.42914047,0.944,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Sunset,Twilight,Night,Day
A-18960,2,9/21/2020,9/21/2020,12.09137172,75.41926417,12.37256052,73.22871583,4.377,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Twilight,Day,Sunset,Twilight
A-18961,1,3/24/2020,3/24/2020,32.18232367,86.54151146,35.8028677,83.16096987,0.982,Vehicle accident with minor impact,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Dawn,Night,Night
A-18962,1,10/21/2022,10/21/2022,18.25046655,82.6380971,25.00467202,76.80698575,1.9,Heavy traffic due to construction work,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Night,Day,Day
A-18963,3,4/25/2024,4/25/2024,9.779196429,95.81987135,17.29704586,90.68734479,3.137,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Twilight,Sunset,Night,Day
A-18964,4,6/10/2022,6/10/2022,12.82984513,95.08297883,18.85874966,96.66479312,1.093,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Day,Twilight,Dawn
A-18965,4,7/25/2023,7/25/2023,10.87054189,84.05458571,30.09672897,86.23981071,1.43,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Sunset,Night,Night
A-18966,5,2/15/2024,2/15/2024,6.50105194,90.93756656,36.60319567,80.78927277,4.148,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Dawn,Day,Day,Sunset
A-18967,5,12/10/2024,12/10/2024,21.56407275,71.55527976,11.44371448,79.7373081,2.817,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Sunset,Sunset,Twilight,Sunset
A-18968,1,11/30/2021,11/30/2021,17.68421523,91.7038372,15.90113645,90.06924815,2.015,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Day,Twilight,Night,Twilight
A-18969,2,7/5/2023,7/5/2023,12.85431789,93.51900738,13.43639587,74.91822596,3.203,Power outage affecting traffic signals,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Sunset,Twilight,Night,Night
A-18970,2,8/27/2023,8/27/2023,33.3678326,75.91685306,14.71384226,73.77068936,0.966,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Night,Day,Twilight,Day
A-18971,2,2/10/2023,2/10/2023,21.88248464,91.78759615,36.79374252,91.15178689,2.753,Pedestrian accident causing delay,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Dawn,Dawn,Sunset,Sunset
A-18972,2,3/17/2022,3/17/2022,6.917084383,89.41080874,10.59798347,81.07046045,4.412,Heavy traffic due to construction work,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Sunset,Twilight,Night
A-18973,1,10/10/2022,10/10/2022,24.62562832,95.56832342,30.8887471,91.51262733,3.839,Minor traffic disruption due to road work,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Sunset,Night,Day,Dawn
A-18974,4,6/26/2023,6/26/2023,11.64512225,72.22222906,7.121197885,74.78621292,4.564,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Dawn,Dawn,Twilight,Twilight
A-18975,1,11/23/2020,11/23/2020,17.98277757,80.90356005,7.679669352,93.84870155,1.667,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Night,Night,Dawn,Night
A-18976,4,1/18/2023,1/18/2023,6.716811391,83.21841815,20.96253467,70.3795427,3.272,Vehicle accident with minor impact,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Sunset,Twilight,Day,Twilight
A-18977,5,1/11/2021,1/11/2021,27.19729459,86.43164235,19.04327137,73.29440109,4.533,Accident near busy intersection,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Night,Night,Dawn,Day
A-18978,3,1/24/2023,1/24/2023,30.67289886,78.18026368,22.14045874,83.84926199,3.871,Accident near busy intersection,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Dawn,Twilight,Day,Night
A-18979,5,11/7/2023,11/7/2023,15.55067313,88.01114868,21.79544,71.27257152,3.889,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Day,Sunset,Dawn,Day
A-18980,2,12/2/2020,12/2/2020,12.94441446,91.81288339,19.19392967,78.14754897,2.165,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Sunset,Night,Night
A-18981,1,1/5/2021,1/5/2021,28.14134896,74.26022385,34.72986676,76.3058176,3.38,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Twilight,Twilight,Day,Day
A-18982,3,2/13/2024,2/13/2024,14.31199769,68.96249871,29.03668398,80.78638096,0.547,Power outage affecting traffic signals,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Sunset,Day,Night
A-18983,5,9/10/2022,9/10/2022,14.63400165,76.26786187,36.11102351,72.9680485,1.458,Construction detour causing congestion,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Twilight,Dawn,Sunset,Day
A-18984,3,3/11/2023,3/11/2023,32.30974672,71.49154881,34.25364386,73.06618171,3.507,Vehicle accident with minor impact,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Dawn,Dawn,Twilight,Day
A-18985,1,3/14/2021,3/14/2021,13.87054834,79.00187653,8.190851375,90.39374652,2.169,Power outage affecting traffic signals,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Twilight,Night,Twilight,Night
A-18986,1,12/12/2024,12/12/2024,28.44825233,85.24267289,11.90995263,96.76571184,0.859,Vehicle accident with minor impact,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Twilight,Dawn,Day
A-18987,2,5/24/2021,5/24/2021,21.33002674,81.03313967,33.04376223,92.33892528,1.093,Vehicle accident with minor impact,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Dawn,Night,Sunset,Sunset
A-18988,5,4/29/2023,4/29/2023,32.84749541,82.96332592,21.33011628,94.65139044,2.625,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Night,Dawn,Dawn
A-18989,5,2/7/2024,2/7/2024,16.02201756,70.7137188,17.23948119,71.8071314,4.234,Construction detour causing congestion,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Sunset,Sunset,Dawn
A-18990,5,8/26/2024,8/26/2024,18.76690983,68.75330503,29.65570096,68.02217036,4.412,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Sunset,Twilight,Sunset,Night
A-18991,5,6/8/2024,6/8/2024,16.65658957,72.94212163,24.56649946,90.53503017,2.73,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Dawn,Sunset,Night,Dawn
A-18992,2,2/18/2021,2/18/2021,32.88751971,70.10564035,23.32270933,86.75552084,3.437,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night,Night,Day,Sunset
A-18993,3,5/27/2023,5/27/2023,8.13121465,81.69561056,28.72559504,86.15227121,1.033,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Dawn,Twilight,Night
A-18994,4,1/11/2024,1/11/2024,20.31090295,69.43589831,23.24032255,91.38566638,4.749,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Sunset,Day,Sunset,Sunset
A-18995,4,3/7/2022,3/7/2022,30.93921327,88.39159286,24.64111085,91.01563413,4.555,Vehicle breakdown on major highway,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Sunset,Dawn,Dawn,Dawn
A-18996,5,3/7/2020,3/7/2020,24.27993616,87.89844473,19.07176175,85.79171451,4.093,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Night,Night,Sunset,Night
A-18997,2,8/16/2020,8/16/2020,6.057854335,86.79223403,30.80707132,76.83151667,4.892,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Day,Day,Twilight
A-18998,4,8/4/2020,8/4/2020,14.49411936,89.12774468,11.73856063,73.79264009,3.269,Accident near busy intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Twilight,Sunset,Twilight
A-18999,1,4/13/2020,4/13/2020,34.086959,96.44395227,35.33584859,88.14932449,3.889,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Dawn,Day,Day
A-19000,2,3/2/2023,3/2/2023,21.15841323,75.07398207,26.58193534,75.95852402,1.519,Vehicle accident with minor impact,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Sunset,Night,Day
A-19001,3,6/7/2024,6/7/2024,14.65613232,78.2336309,27.87831124,71.87873104,0.711,Heavy traffic due to construction work,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Day,Twilight,Night,Twilight
A-19002,4,11/17/2024,11/17/2024,27.45283541,78.46242316,30.17106885,75.99480941,3.833,Construction detour causing congestion,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Sunset,Night,Sunset,Sunset
A-19003,4,4/28/2024,4/28/2024,29.00308491,78.99660839,31.14173928,74.68394236,3.839,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Day,Day,Day,Night
A-19004,4,9/5/2024,9/5/2024,35.69994526,90.07659795,32.25277406,93.90039928,0.695,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Dawn,Dawn,Twilight
A-19005,3,9/4/2023,9/4/2023,22.43058525,83.88626497,36.77821151,69.29030414,1.874,Pedestrian accident causing delay,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Dawn,Dawn,Night
A-19006,3,8/28/2024,8/28/2024,34.8904625,79.97976178,15.94182693,96.40480151,2.34,Heavy traffic due to construction work,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Sunset,Sunset,Day
A-19007,4,2/14/2021,2/14/2021,34.54278036,84.26483886,7.157704115,84.07219768,0.537,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Night,Dawn,Day
A-19008,2,8/6/2022,8/6/2022,32.136204,68.24738465,15.50135873,94.98594072,2.843,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Sunset,Twilight,Night
A-19009,4,2/27/2022,2/27/2022,20.14351034,89.23027517,7.575093047,93.01943916,3.941,Construction detour causing congestion,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Night,Sunset,Day,Twilight
A-19010,2,5/31/2020,5/31/2020,13.16267797,74.49081362,6.144305558,72.84591664,2.606,Vehicle accident with minor impact,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Day,Twilight,Night,Day
A-19011,2,4/20/2021,4/20/2021,14.43567696,69.0643648,31.40071327,68.40380592,0.88,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Sunset,Sunset,Twilight,Night
A-19012,1,3/3/2020,3/3/2020,6.194912404,96.67384155,36.08464481,91.86068475,4.952,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Sunset,Dawn,Twilight,Sunset
A-19013,1,11/21/2021,11/21/2021,19.3960738,79.86602128,10.69476534,82.96795184,2.884,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Dawn,Day,Twilight,Dawn
A-19014,4,5/2/2020,5/2/2020,23.67801571,89.80087198,14.90279446,80.37761007,0.547,Construction detour causing congestion,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Twilight,Day,Day,Night
A-19015,2,7/1/2022,7/1/2022,23.84946367,76.23648654,34.83294955,89.38811641,0.567,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Sunset,Night,Dawn,Dawn
A-19016,3,3/7/2022,3/7/2022,34.75969233,73.46094709,20.18313499,70.61934948,4.95,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Sunset,Sunset,Day,Twilight
A-19017,3,7/26/2024,7/26/2024,17.29854894,82.17727325,33.3231026,88.7471694,0.977,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Day,Twilight,Night
A-19018,2,7/29/2021,7/29/2021,16.5571039,93.42834903,19.40615555,85.19475539,2.637,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Day,Twilight,Night,Night
A-19019,5,5/27/2024,5/27/2024,12.37289321,90.70935425,8.697062366,75.02425061,2.814,Accident near busy intersection,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Dawn,Dawn,Dawn,Night
A-19020,3,8/27/2024,8/27/2024,33.41700419,93.21395849,13.61709397,91.84347096,1.061,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Twilight,Sunset,Night,Dawn
A-19021,4,6/23/2023,6/23/2023,31.1148849,69.67723089,9.502577537,77.90696018,3.597,Accident near busy intersection,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Dawn,Sunset,Day,Dawn
A-19022,5,12/10/2020,12/10/2020,21.76121985,70.59483267,34.86831345,79.70247559,4.804,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Sunset,Day,Day,Dawn
A-19023,2,10/31/2021,10/31/2021,25.08359123,69.13778281,36.23985959,87.25584587,3.845,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Dawn,Dawn,Sunset
A-19024,2,3/4/2022,3/4/2022,27.10780526,82.83020269,21.3445418,93.67082814,3.309,Heavy traffic due to construction work,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Sunset,Day,Night,Dawn
A-19025,3,3/26/2024,3/26/2024,15.76997023,91.15991699,28.11850377,78.6204645,4.56,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Night,Night,Dawn,Sunset
A-19026,1,11/5/2023,11/5/2023,17.67595654,70.87837423,22.74602931,92.67878494,4.71,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Night,Night,Dawn,Twilight
A-19027,5,12/5/2021,12/5/2021,16.61133013,79.19479195,24.24183137,86.36296037,3.221,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Dawn,Day,Day,Twilight
A-19028,2,10/11/2024,10/11/2024,12.47958262,91.28768774,7.6483743,80.02024625,1.345,Construction detour causing congestion,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Day,Sunset,Day,Dawn
A-19029,5,8/1/2022,8/1/2022,14.08257867,91.97734744,35.51442968,72.14616453,1.005,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Day,Twilight,Day,Sunset
A-19030,2,1/9/2024,1/9/2024,28.48166447,86.24275845,27.55723013,86.62775158,1.756,Heavy traffic due to construction work,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Sunset,Twilight,Day,Night
A-19031,4,7/3/2021,7/3/2021,10.82079688,88.66646323,15.20118713,91.79784254,4.163,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Twilight,Night,Dawn,Twilight
A-19032,5,5/20/2022,5/20/2022,13.33101064,69.6106388,10.41816773,89.67350908,1.835,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Day,Twilight,Day,Sunset
A-19033,4,9/6/2021,9/6/2021,31.59652013,94.46790561,8.055582883,87.5711135,1.898,Vehicle accident with minor impact,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Dawn,Twilight,Sunset,Night
A-19034,1,12/8/2024,12/8/2024,26.03289662,96.67189073,36.96263205,77.3300766,4.674,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Sunset,Day,Twilight,Dawn
A-19035,2,5/2/2020,5/2/2020,15.55592426,70.16051144,17.69920892,86.97528972,4.601,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Sunset,Night,Twilight
A-19036,1,12/3/2022,12/3/2022,13.07699658,70.05070112,36.02379672,86.173157,3.401,Construction detour causing congestion,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Sunset,Sunset,Sunset,Night
A-19037,3,9/19/2020,9/19/2020,15.14593338,96.07798567,28.59201145,80.93264882,3.596,Power outage affecting traffic signals,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Twilight,Night,Day,Day
A-19038,4,3/8/2024,3/8/2024,26.93224927,89.07175789,6.090137711,80.35816677,1.609,Pedestrian accident causing delay,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Night,Night,Dawn,Sunset
A-19039,3,2/2/2023,2/2/2023,31.06826161,71.78619942,11.27567306,78.54401073,3.592,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Dawn,Sunset,Night,Twilight
A-19040,2,10/6/2020,10/6/2020,17.20083073,71.05645334,23.43382977,69.57670848,3.724,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Twilight,Night,Twilight
A-19041,4,12/15/2022,12/15/2022,25.95007596,84.7059042,18.49990182,80.22256843,0.869,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Sunset,Sunset,Twilight,Day
A-19042,5,2/21/2021,2/21/2021,36.52330997,76.57117037,27.79936096,96.58675365,1.928,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Dawn,Night,Dawn,Night
A-19043,5,2/29/2020,2/29/2020,19.8028289,88.59341283,30.30739991,95.28813416,3.607,Vehicle accident with minor impact,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Sunset,Sunset,Night,Dawn
A-19044,3,5/29/2020,5/29/2020,27.04951911,75.87976355,8.236247751,93.98990233,4.09,Pedestrian accident causing delay,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Dawn,Sunset,Night
A-19045,2,5/27/2023,5/27/2023,24.23839538,73.80307498,8.551352123,72.79542188,4.193,Vehicle accident with minor impact,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Dawn,Sunset,Dawn,Dawn
A-19046,1,12/21/2021,12/21/2021,17.71530188,76.2671205,11.94510634,84.70073817,4.006,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Day,Twilight,Day,Dawn
A-19047,3,5/15/2024,5/15/2024,14.31182944,91.92610864,23.18429414,94.65823314,4.172,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Night,Twilight,Day,Day
A-19048,4,7/31/2020,7/31/2020,20.30894242,69.95987835,27.68345973,77.92977787,4.993,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Dawn,Dawn,Day,Day
A-19049,5,4/28/2023,4/28/2023,36.25897211,82.7273355,29.15889834,73.56635132,1.024,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Twilight,Night,Twilight,Sunset
A-19050,5,5/3/2020,5/3/2020,14.57097214,77.44890142,12.0871463,92.79758479,0.827,Accident near busy intersection,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Dawn,Day,Night,Dawn
A-19051,5,4/26/2022,4/26/2022,9.555936685,83.28170106,30.78354562,89.96439622,2.335,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Twilight,Twilight,Day
A-19052,5,8/30/2024,8/30/2024,35.04170066,94.18070572,13.46661332,72.02323864,3.004,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Sunset,Day,Night,Twilight
A-19053,5,9/11/2022,9/11/2022,19.90877176,87.22512417,29.57742257,74.76543817,3.916,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Night,Sunset,Day,Sunset
A-19054,4,1/8/2020,1/8/2020,7.685881979,76.94836465,10.55756158,79.97847424,0.688,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Twilight,Dawn,Dawn
A-19055,3,12/22/2023,12/22/2023,28.27917305,87.93438541,23.07898638,75.55659386,1.515,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Night,Dawn,Sunset
A-19056,5,12/26/2021,12/26/2021,12.5576836,74.48193649,28.20694589,88.39251949,3.176,Vehicle accident with minor impact,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Day,Sunset,Sunset
A-19057,1,3/16/2023,3/16/2023,33.92037844,78.47953618,12.60438297,92.77150633,1.477,Pedestrian accident causing delay,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Dawn,Day
A-19058,1,8/20/2021,8/20/2021,13.64966466,79.96679907,24.99420329,93.19571821,1.037,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Twilight,Day,Twilight
A-19059,1,6/4/2020,6/4/2020,27.00394171,70.08703337,27.25652018,94.6876127,0.675,Heavy traffic due to construction work,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Sunset,Sunset,Sunset
A-19060,3,1/3/2023,1/3/2023,15.06502195,90.79019701,34.19178952,87.7094223,1.182,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Night,Dawn,Sunset
A-19061,3,10/8/2024,10/8/2024,22.90201546,76.85140345,21.78134249,92.70890961,4.374,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Twilight,Twilight,Day,Twilight
A-19062,1,2/1/2021,2/1/2021,25.17825747,83.46563781,7.538164133,85.05758241,4.592,Pedestrian accident causing delay,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Night,Sunset,Night,Twilight
A-19063,2,4/9/2024,4/9/2024,32.96991809,90.96671787,11.72720005,93.01175046,4.66,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-19064,3,12/6/2020,12/6/2020,35.66996296,68.66685368,17.43153362,79.00306204,1.206,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Dawn,Dawn,Night
A-19065,5,7/24/2022,7/24/2022,19.57595998,71.2020223,20.67955628,86.04350138,3.635,Heavy traffic due to construction work,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Twilight,Twilight,Night,Dawn
A-19066,1,11/5/2024,11/5/2024,19.48535584,94.0714854,14.95543674,92.18346046,4.231,Heavy traffic due to construction work,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Twilight,Night,Sunset
A-19067,2,5/6/2024,5/6/2024,21.98836849,86.07771797,20.02881215,72.95760728,1.564,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Night,Day,Twilight
A-19068,2,4/9/2020,4/9/2020,20.94768514,74.00572806,33.7794712,69.33452305,4.234,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Day,Twilight,Sunset
A-19069,3,3/19/2020,3/19/2020,9.569999069,88.69347871,34.24185962,69.02291365,4.268,Pedestrian accident causing delay,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sunset,Twilight,Dawn,Dawn
A-19070,2,4/16/2024,4/16/2024,34.96963104,94.95246192,7.369480815,78.62169073,4.045,Vehicle accident with minor impact,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Sunset,Twilight,Twilight,Day
A-19071,1,11/17/2021,11/17/2021,12.96438398,71.19995114,26.55028308,72.76174506,1.379,Vehicle accident with minor impact,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Dawn,Night,Sunset,Day
A-19072,2,3/25/2020,3/25/2020,26.38812651,77.38347928,26.33716471,75.72868827,1.503,Construction detour causing congestion,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Sunset,Twilight,Day
A-19073,2,11/2/2023,11/2/2023,30.81274883,87.83431133,9.096814883,94.68447895,4.467,Vehicle accident with minor impact,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Sunset,Night,Night,Day
A-19074,1,7/23/2022,7/23/2022,32.28076764,85.70663013,15.98033502,81.51677604,4.993,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Day,Sunset,Twilight,Dawn
A-19075,3,8/27/2024,8/27/2024,17.43235963,80.54928925,22.17929688,79.5692214,2.769,Vehicle accident with minor impact,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Twilight,Sunset,Twilight,Day
A-19076,2,11/1/2020,11/1/2020,22.83576473,79.39853577,23.39921605,79.10687755,2.833,Power outage affecting traffic signals,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Twilight,Day,Sunset
A-19077,2,6/30/2023,6/30/2023,22.56321577,95.7070457,14.13267016,76.06621876,4.854,Heavy traffic due to construction work,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Twilight,Day,Day,Day
A-19078,3,12/3/2022,12/3/2022,18.22414828,77.07682689,23.21226963,78.71603998,3.085,Construction detour causing congestion,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Day,Sunset,Day,Day
A-19079,4,7/27/2021,7/27/2021,28.52183619,79.31080125,36.21904801,70.83267567,3.042,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Night,Night,Sunset
A-19080,1,5/18/2022,5/18/2022,17.27665472,83.1774178,28.2169338,78.21835182,2.843,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Day,Night,Twilight
A-19081,1,7/29/2020,7/29/2020,7.877640567,75.94397957,27.04822885,74.42013793,1.368,Minor traffic disruption due to road work,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Night,Night,Twilight,Day
A-19082,3,1/11/2023,1/11/2023,20.52272353,79.46579715,27.62318604,79.05623312,1.022,Vehicle accident with minor impact,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Night,Dawn,Day
